time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.0252633724813,-0.110315016053,12.3183427902,6.22091221065,6.27490097783,0.0,-0.00463087436891,-0.312112685953,3.40788928507,-0.121901188715,0.00325914318184,0.0,426.1203292846965,427.84144421817257,425.7478581148442,425.0968697287273
1.3200000000000007,-0.0253537787954,-0.130486859076,12.527833026,6.21359127647,6.27479427866,0.0,0.00160518915819,-0.361067778942,3.57454790404,-0.122245090467,-0.0144747818334,0.0,469.3175066337968,467.93903637383863,468.8993318312186,468.8599983345586
1.3800000000000008,-0.025082571425,-0.153602393261,12.7450621069,6.20601228356,6.27403217149,0.0,0.00751459139415,-0.41017852816,3.66606368428,-0.136034486136,-0.00937278400502,0.0,446.9939223765519,447.40964398211923,447.32389339048746,446.18490649477235
1.4400000000000008,-0.0244753450522,-0.179541098859,12.9642027527,6.19795042864,6.27338825078,0.0,0.0127771825684,-0.455125882713,3.63864266711,-0.131220462911,-0.0135993068673,0.0,408.72218276446927,408.34541035798287,408.9491476176629,409.3593942776168
1.5000000000000009,-0.0234896191508,-0.208755454216,13.1867964423,6.19032296978,6.27232607935,0.0,0.020175767513,-0.519482574169,3.78059167715,-0.119990708335,-0.0275254967643,0.0,464.269758397244,463.17582812286827,462.37214346687426,463.2419254074646
1.560000000000001,-0.022034387677,-0.241987379023,13.4177983661,6.18318956333,6.27025576629,0.0,0.0285210371716,-0.588974801109,3.91890611167,-0.116777036683,-0.0545437280293,0.0,463.69826616385984,461.5701864977857,463.86403384751594,464.10428072743235
1.620000000000001,-0.0200536997415,-0.279346289502,13.655136591,6.17615314056,6.26760823235,0.0,0.0377841846728,-0.656983747417,3.99201133183,-0.118285058167,-0.0288122464156,0.0,443.45359926521104,445.56111972958706,444.2039501172859,444.0679130141591
1.680000000000001,-0.0174198041979,-0.321266549739,13.8999737651,6.16894028924,6.26629375275,0.0,0.0501720132499,-0.741098660796,4.16846982055,-0.124377839968,-0.0108034028255,0.0,476.32138224358437,477.6966905629035,476.48023096066794,476.0021792853465
1.740000000000001,-0.0140701607728,-0.368042208893,14.1522848865,6.16124813918,6.26629908529,0.0,0.0615033797501,-0.818798806022,4.24150279284,-0.137216369608,0.0159222108714,0.0,445.5216378693801,447.7016601588702,447.25468011068193,446.19264999148743
1.8000000000000012,-0.00997830889287,-0.420135046163,14.4129882971,6.15368197185,6.26752577873,0.0,0.0747468315668,-0.918452138253,4.44766023966,-0.110046300024,0.0282277255445,0.0,487.2498054696559,488.1689094863046,486.5943595546793,488.6108073884187
1.8600000000000012,-0.00516630789677,-0.478033474206,14.6833872267,6.14747241883,6.26990009212,0.0,0.0854239508958,-1.01210108352,4.56503103347,-0.0928569022057,0.0558825797022,0.0,461.4307005695448,463.60959693522926,463.21493181798667,464.55585971393185
1.9200000000000013,0.000271353694671,-0.542125144415,14.9640453669,6.14208746085,6.27311850542,0.0,0.0954190953089,-1.12481961315,4.78916644069,-0.0841673866148,0.0487310990749,0.0,496.3739672016236,495.85038840361733,495.2854308266063,495.91831303729225
1.9800000000000013,0.00615450462283,-0.611970435365,15.2501598237,6.13760107131,6.27582361044,0.0,0.100454950652,-1.20376775398,4.74804360361,-0.0606161524608,0.0365613713648,0.0,416.05948067714644,414.99377360300946,415.0716578084698,417.1286485655667
2.0400000000000014,0.0123080981847,-0.686855366387,15.535362531,6.13431678463,6.2778740928,0.0,0.104472866906,-1.29270088708,4.75856099106,-0.0450146099681,0.0289152602911,0.0,432.62230688371085,431.97844669560754,432.8152256459435,434.1243159009236
2.1000000000000014,0.0186678822146,-0.767163193969,15.8213696421,6.13148760505,6.27931694901,0.0,0.107372738131,-1.38447175235,4.77483673575,-0.0518134718481,0.0119013008497,0.0,435.9047529832234,434.4805237717004,435.2669281675138,434.6960882310339
2.1600000000000015,0.0251810449921,-0.853134634982,16.109004884,6.12869258195,6.27997191592,0.0,0.109667270997,-1.48149978415,4.81272779615,-0.0377706166562,0.00886913435527,0.0,441.69335060711086,441.44305669191743,442.74945456865254,443.9021191634425
